677
677
677
678
678
678
673
673
674
674
675
675
676
676
1071
1227
1227
1227
1227
1182
1182
1192
1192
1213
1213
1229
1142
1142
1142
1142
1152
1152
1152
1152
1141
1141
1141
1141
1121
1121
1121
1121
1097
1097
1080
1123
1174
1174
1252
1252
6
6
6
6
6
6
6
6
6
6
