96
96
96
96
149
149
93
93
150
150
917
917
918
918
710
710
919
235
140
1227
1227
1227
1227
1231
1231
1231
1182
1182
1213
1184
1094
1094
1094
1094
1121
1121
1121
1121
1116
1116
1152
1152
1080
1097
1261
1261
1261
1261
1
1
1
1
1
1
1
1
1
1
1
1
