119
119
119
119
120
120
120
120
121
121
121
305
305
66
66
306
112
112
235
140
1071
343
791
858
1227
1227
1227
1227
1198
1198
1198
1182
1182
1182
1213
1086
1086
1086
1086
1121
1121
1121
1121
1152
1152
1152
1080
1097
1129
1246
1246
2
2
2
2
5
5
5
7
7
